headline,snippet,web_url,lead_paragraph
"{u'main': u'Despite Election, a Wal-Mart Goes Union in Canada'}","An unusual decision by an Ontario government panel has produced the first unionized store for the Wal-Mart chain, even though a majority of the department store's employees voted against joining the union.     Employees at the store, one of two Wa...",https://www.nytimes.com/1997/02/18/business/despite-election-a-wal-mart-goes-union-in-canada.html,"An unusual decision by an Ontario government panel has produced the first unionized store for the Wal-Mart chain, even though a majority of the department store's employees voted against joining the union. Employees at the store, one of two Wal-Mart stores in Windsor, voted 151 to 43 last summer against joining the United Steelworkers of America, which represents many retail workers in the United States and Canada. But the Ontario Labor Relations Board ruled that Wal-Mart had violated Canadian labor law by intimidating employees and making them fear for their jobs. The board voted a week ago to certify the union as representing the workers."
"{u'main': u'BIG SISTERS MEET WITH BIG BROTHERS; Federation Delegates From All Parts of This Country and Canada Convene Here. LADY ARMSTRONG SPEAKS Chairman of Catholic Organization Says 131,376 Children Received Help Last Year.'}",The Big Brothers and Big Sisters Federation held the first session of its annual convention at the Hotel Commodore yesterday. More than 400 delegates from all parts of the United States and Canada met at luncheon at the hotel and officers of the f...,https://query.nytimes.com/gst/abstract.html?res=9806E0DD153FE733A25757C1A9679C946495D6CF,The Big Brothers and Big Sisters Federation held the first session of its annual convention at the Hotel Commodore yesterday. More than 400 delegates from all parts of the United States and Canada met at luncheon at the hotel and officers of the federation told of the growth of the organization since its inception four years ago.
{u'main': u'CANADA WINS FOR 4-0 MARK'},"Canada's Olympic hockey team is beginning to think, sound and play like the United States' 1980 miracle workers in Lake Placid.    Unbeaten after four games, including today's 8-1 victory over Norway, the Canadians were not strutting or gloating a...",https://www.nytimes.com/1984/02/14/sports/canada-wins-for-4-0-mark.html,"Canada's Olympic hockey team is beginning to think, sound and play like the United States' 1980 miracle workers in Lake Placid. Unbeaten after four games, including today's 8-1 victory over Norway, the Canadians were not strutting or gloating about having qualified for the medal round in the XIV Olympic Winter Games. Even Dave King, the Canadian coach, who is emerging as the Herb Brooks of 1984, was careful to minimize comparisons with America's gold-medal group. ''In this environment,'' King said, after the game today, ''that type of miracle is much more difficult. You haven't got that fan buildup. That was a special situation. It may never happen again.''"
{u'main': u'NATO PLANE EXERCISE TO STRESS REALISM; TAC Project in Canada is Designed to Absorb 5 Types of Craft and Train Pilots in Combat Use Soviet Program Completed Calls it Greatest Aid F-16 Order Complete Defended Area Simulated'},"LANGLEY AIR FORCE BASE, Va.-- Fighter and bomber aircraft from seven Air Force bases will land at Cold Lake, Alberta, on April 22 to open a new phase in the realistic training of American, Canadian and other NATO aircrews for war in Europe....",https://query.nytimes.com/gst/abstract.html?res=9B0DE7DB1531E632A25750C1A9629C946990D6CF,"LANGLEY AIR FORCE BASE, Va.-- Fighter and bomber aircraft from seven Air Force bases will land at Cold Lake, Alberta, on April 22 to open a new phase in the realistic training of American, Canadian and other NATO aircrews for war in Europe."
"{u'seo': u'Oil Sands Project in Canada Will Go On if Pipeline Is Blocked', u'main': u'Oil Sands Project in Canada Will Go On if Pipeline Is Blocked', u'print_headline': u'Canada Prepares Plans B and C in Case Oil Sands Pipeline Hits a Roadblock'}","Oil producers in Canada have several alternatives for reaching the United States market, and a growing alternative market lies in China....",https://www.nytimes.com/2011/06/07/business/energy-environment/07pipeline.html,"Oil producers in Canada have several alternatives for reaching the United States market, and a growing alternative market lies in China."
{u'main': u'Canada Seeks Phone Rivalry'},"More than a decade after barriers to competition began to come down in Canada's telephone industry, politicians and regulators are venting their displeasure at how little has been accomplished.    In contrast to the United States, where AT&T was b...",https://www.nytimes.com/2003/04/22/business/canada-seeks-phone-rivalry.html,"More than a decade after barriers to competition began to come down in Canada's telephone industry, politicians and regulators are venting their displeasure at how little has been accomplished. In contrast to the United States, where AT&T was broken up long ago and curbs placed on the new regional operating companies, regulators in Canada have taken a softer approach, seeking to encourage competition without destabilizing the entrenched incumbents. The hope has been that new entrants would gain market share by building networks of their own, and, with some help from regulators, by gaining access to existing lines at reasonable cost."
"{u'main': u'New Nations: How They Came of Age; DEMOCRACY IN THE DOMINIONS. By Alexander Brady. 475 pp. Toronto, Canada: The University of Toronto Press. $4.25.'}","ONLY those who have taken on the task of trying to understand a nation other than their own will thoroughly appreciate the immense amount of work that has gone into Professor Brady's admirable comparative study of Canada, New Zealand, Australia an...",https://query.nytimes.com/gst/abstract.html?res=9C02E1DD113EEF33A25757C2A96E9C946693D6CF,"ONLY those who have taken on the task of trying to understand a nation other than their own will thoroughly appreciate the immense amount of work that has gone into Professor Brady's admirable comparative study of Canada, New Zealand, Australia and South Africa."
"{u'main': u'Out From the Wide Open Spaces; Lee Sage, Who Has Punched Cows From Mexico to Canada and Back Again, Tells a Tall Western Tale'}","IT would be hard to say when a more entrancing tale of adventure has come out of the West. The author has lived among the  Ute Indians, has punched cows from Mexico to Canada and back again, has stolen horses, rustled cattle, ......",https://query.nytimes.com/gst/abstract.html?res=980CEEDD1631E13ABC4D51DFB366838B629EDE,"IT would be hard to say when a more entrancing tale of adventure has come out of the West. The author has lived among the Ute Indians, has punched cows from Mexico to Canada and back again, has stolen horses, rustled cattle, ..."
{u'main': u'Some Skilled Foreigners Find Jobs Scarce in Canada'},"Years ago, Canada encouraged professionals around the developing world to settle there, but recent studies indicate that employment prospects for immigrants are deteriorating....",https://www.nytimes.com/2005/06/05/international/americas/05canada.html,"Gian S. Sangha wanted to work so badly he cut his hair and removed his turban when interviewing, even though it compromised his Sikh beliefs. He sent hundreds of résumés. He prayed fervently and finally bought a Buddha statue for good luck. But Mr. Sangha, 55, an environmental scientist from India, could not seem to get a job in Canada, his adopted country, despite a doctorate from Germany, two published books and university teaching experience in the United States."
"{u'main': u'Canada, the Closer Country for Outsourcing Work'}","Canada's stability, proximity and cultural similarity to the U.S. tend to attract higher-value, more sophisticated outsourcing work than countries like India....",https://www.nytimes.com/2004/11/30/business/worldbusiness/30outsource.html,"Like many software outsourcing companies, Keane often sends work to its employees in India. But at the same time, Keane, which is based in Boston, is expanding its base of software developers in its original, and much closer, outsourcing location: Canada. While the debate over software and call center outsourcing from the United States focuses mainly on India, the Philippines, Singapore and other distant points, its significant growth in Canada has attracted relatively little attention. Canada lags India in the number of people working in outsourcing businesses. But its stability, proximity and cultural similarity to the United States tend to attract higher-value, more sophisticated work."
{u'main': u'Why Canada Wants Texasgulf'},"The startling $290-million bid by the Canada Development Corporation for control of Texasgulf, Inc., is more a political act than a commercial transaction. American businessmen, who now hold assets of more than $50billion in Canada, should read th...",https://query.nytimes.com/gst/abstract.html?res=9E06EFDF133DE13ABC4D53DFBE668388669EDE,"The startling $290-million bid by the Canada Development Corporation for control of Texasgulf, Inc., is more a political act than a commercial transaction. American businessmen, who now hold assets of more than $50billion in Canada, should read the signals carefully."
